02.2016.01.SRMG.01885-009-01-01;Furto de arma na JF de Uberlandia/MG. IPL 0062/2015-DPF/UDI/MG;null
02.2016.01.SRMG.01885-005-01-01;Furto de arma na JF de Uberlandia/MG. IPL 0062/2015-DPF/UDI/MG;null
02.2016.01.SRMG.01895-006-01-01;ipl 080/2015 dpf/vag/mg Dia 03032015, por volta de 09:30h  02 indivíduos armadosassaltaram a agência;null
02.2016.01.SRMG.01895-001-01-01;ipl 080/2015 dpf/vag/mg Dia 03032015, por volta de 09:30h  02 indivíduos armadosassaltaram a agência;null
02.2016.01.SRMG.01895-002-01-01;ipl 080/2015 dpf/vag/mg Dia 03032015, por volta de 09:30h  02 indivíduos armadosassaltaram a agência;null
02.2016.01.SRMG.01895-004-01-01;ipl 080/2015 dpf/vag/mg Dia 03032015, por volta de 09:30h  02 indivíduos armadosassaltaram a agência;null
02.2016.01.SRMG.01895-003-01-01;ipl 080/2015 dpf/vag/mg Dia 03032015, por volta de 09:30h  02 indivíduos armadosassaltaram a agência;null
02.2016.01.SRMG.01896-002-01-01;Laudo 030-16 GID/DREX/SR/DPF/MG. IPL 052-2016 SR/DPF/MG. Arrombamento de terminal da CEF na Pampulha;null
02.2016.01.SRMG.01897-004-01-01;LAUDO 117-16 - FIAT DOBLO DOS CORREIOS PLACA OWJ 8162;null
02.2016.01.SRMG.01897-003-01-01;LAUDO 117-16 - FIAT DOBLO DOS CORREIOS PLACA OWJ 8162;null
02.2016.01.SRMG.01898-003-01-01;LAUDO 123/16 VEICULO CORREIOS OWJ 3707;null
02.2016.01.SRMG.01898-001-01-01;LAUDO 123/16 VEICULO CORREIOS OWJ 3707;null
02.2016.01.SRMG.01898-002-01-01;LAUDO 123/16 VEICULO CORREIOS OWJ 3707;null
02.2016.01.SRMG.01899-002-01-01;LAUDO 145/16 - CAMINHÃO CORREIOS PLACA OQY1109;null
02.2016.01.SRMG.01897-001-01-01;LAUDO 117-16 - FIAT DOBLO DOS CORREIOS PLACA OWJ 8162;null
02.2016.01.SRMG.01897-002-01-01;LAUDO 117-16 - FIAT DOBLO DOS CORREIOS PLACA OWJ 8162;null
02.2016.01.SRMG.01897-005-01-01;LAUDO 117-16 - FIAT DOBLO DOS CORREIOS PLACA OWJ 8162;null
02.2016.01.SRMG.01899-003-01-01;LAUDO 145/16 - CAMINHÃO CORREIOS PLACA OQY1109;null
02.2016.01.SRMG.01899-004-01-01;LAUDO 145/16 - CAMINHÃO CORREIOS PLACA OQY1109;null
02.2016.01.SRMG.01899-001-01-01;LAUDO 145/16 - CAMINHÃO CORREIOS PLACA OQY1109;null
02.2016.01.SRMG.01901-001-01-01;Furto com arrombamento - agência dos correios MATEUS LEME. Laudo 154-16 GID SR DPF MG;null
02.2016.01.SRMG.01901-002-01-01;Furto com arrombamento - agência dos correios MATEUS LEME. Laudo 154-16 GID SR DPF MG;null
02.2016.01.SRMG.01900-003-01-01;IPL 296/2016 LAUDO 139/2016 MEMO 1453/2016 VEICULO CORREIOS OWI 4526;null
02.2016.01.SRMG.01900-002-01-01;IPL 296/2016 LAUDO 139/2016 MEMO 1453/2016 VEICULO CORREIOS OWI 4526;null
02.2016.01.SRMG.01900-001-01-01;IPL 296/2016 LAUDO 139/2016 MEMO 1453/2016 VEICULO CORREIOS OWI 4526;null
02.2016.01.SRMG.01901-002-02-01;Furto com arrombamento - agência dos correios MATEUS LEME. Laudo 154-16 GID SR DPF MG;null
02.2016.01.SRMG.01901-002-03-01;Furto com arrombamento - agência dos correios MATEUS LEME. Laudo 154-16 GID SR DPF MG;null
02.2016.01.SRMG.01901-002-06-01;Furto com arrombamento - agência dos correios MATEUS LEME. Laudo 154-16 GID SR DPF MG;null
02.2016.01.SRMG.01902-002-01-01;Memorando 1500/2016 IPL 1129/2015-4 SR/DPF/MG. Laudo 155/2016 GID/SR/DPF/MG;mguser20;LTvsULF;02.2016.01.SRMG.02110
02.2016.01.SRMG.01902-001-01-01;Memorando 1500/2016 IPL 1129/2015-4 SR/DPF/MG. Laudo 155/2016 GID/SR/DPF/MG;mguser48;LTvsULF;02.2021.01.SRMG.03763
02.2016.01.SRMG.01903-001-01-01;IPL 076/2013-4 DPF/VAG/MG, MEMO 0376/2016, LAUDO 148/16 GID/SR/MG;mguser39;TPvsULF;550371.002297163/2012-37
02.2016.01.SRMG.01904-002-01-01;LAUDO 157-16 GID/DREX/SR/DPF/MG. IPL 698-09 DELEFAZ/SR/DPF/MG. PESQUISA DE IMPRESSOES DIGITAIS APOST;null
02.2016.01.SRMG.01904-003-01-01;LAUDO 157-16 GID/DREX/SR/DPF/MG. IPL 698-09 DELEFAZ/SR/DPF/MG. PESQUISA DE IMPRESSOES DIGITAIS APOST;null
02.2016.01.SRMG.01904-001-01-01;LAUDO 157-16 GID/DREX/SR/DPF/MG. IPL 698-09 DELEFAZ/SR/DPF/MG. PESQUISA DE IMPRESSOES DIGITAIS APOST;null
02.2016.01.SRMG.01907-001-01-01;IPL 897/2015 SRDPFMG MEMO 958/2016 PESQUISA RG MG 5003543 SSPMG EM NOME DE VALENTINA RODRIGUES CARDO;null
02.2016.01.SRMG.01906-001-01-01;DIA 29/03/2015, Arrombamento da agencia cef padre café na cidade de Juiz de Fora/MG;null
02.2016.01.SRMG.01905-001-01-01;laudo 159/16 arrombamento e furto galpao do inss bairro   vera cruz;null
02.2016.01.SRMG.01905-001-02-01;laudo 159/16 arrombamento e furto galpao do inss bairro   vera cruz;null
02.2016.01.SRMG.01905-002-01-01;laudo 159/16 arrombamento e furto galpao do inss bairro   vera cruz;null
02.2016.01.SRMG.01906-002-01-01;DIA 29/03/2015, Arrombamento da agencia cef padre café na cidade de Juiz de Fora/MG;null
02.2016.01.SRMG.01906-003-01-01;DIA 29/03/2015, Arrombamento da agencia cef padre café na cidade de Juiz de Fora/MG;null
02.2016.01.SRMG.01909-002-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01909-001-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01909-006-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01908-003-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01906-005-01-01;DIA 29/03/2015, Arrombamento da agencia cef padre café na cidade de Juiz de Fora/MG;null
02.2016.01.SRMG.01906-004-01-01;DIA 29/03/2015, Arrombamento da agencia cef padre café na cidade de Juiz de Fora/MG;null
02.2016.01.SRMG.01908-009-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01909-003-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01909-005-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01909-004-01-01;diversas impressoes em carteira de identidade para confronto. Laudo 151/2016 SR/DPF/MG e memo 771/20;null
02.2016.01.SRMG.01908-010-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-004-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-006-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-001-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-002-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-008-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-007-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01908-005-01-01;Impressoes digitais constantes em RG'S de diversos indivíduos. IPL 856/15 da SR/DPF/MG. Mesmo caso c;null
02.2016.01.SRMG.01910-001-01-01;MEMO 7581/15 - IPL 1814/2012 SR DPF MG;null
02.2016.01.SRMG.01911-001-01-01;memorando 0418/2015- IPL 0651/2014 - DPF/JFA/MG;null
02.2016.01.SRMG.01913-002-01-01;LAUDO 173-GID/DREX/SR/DPF/MG. IPL 0159/16 DPF/UDI/MG. PESQUISA DE IMPRESSOES DIGITAIS APOSTAS EM COP;null
02.2016.01.SRMG.01912-003-01-01;tampa da balança do Correios de Itumirim/MG, apreendido através da Informação nro 008/2016-UTEC/DPF/;null
02.2016.01.SRMG.01912-002-01-01;tampa da balança do Correios de Itumirim/MG, apreendido através da Informação nro 008/2016-UTEC/DPF/;null
02.2016.01.SRMG.01912-001-01-01;tampa da balança do Correios de Itumirim/MG, apreendido através da Informação nro 008/2016-UTEC/DPF/;null
02.2016.01.SRMG.01918-001-01-01;laudo 156/2016;null
02.2016.01.SRMG.01913-004-01-01;LAUDO 173-GID/DREX/SR/DPF/MG. IPL 0159/16 DPF/UDI/MG. PESQUISA DE IMPRESSOES DIGITAIS APOSTAS EM COP;null
02.2016.01.SRMG.01913-003-01-01;LAUDO 173-GID/DREX/SR/DPF/MG. IPL 0159/16 DPF/UDI/MG. PESQUISA DE IMPRESSOES DIGITAIS APOSTAS EM COP;null
02.2016.01.SRMG.01913-001-01-01;LAUDO 173-GID/DREX/SR/DPF/MG. IPL 0159/16 DPF/UDI/MG. PESQUISA DE IMPRESSOES DIGITAIS APOSTAS EM COP;null
02.2016.01.SRMG.01919-001-01-01;Memorando 0396/2016 IPL 0160/2016-4 DPF UDI MG. Laudo 184-16 GID/SR/DPF/MG.;mguser35;LTvsULF;02.2012.01.SRES.00391
02.2016.01.SRMG.01921-001-01-01;IPL 390/2016 SRDPFMG Memo 1713/2016 SRDPFMG  PESQUISA RG 5458422 SSP MG EM NOME DE ANTONIO DOS REIS;mguser04;LTvsULF;02.2013.01.SRMG.00985
02.2016.01.SRMG.01920-001-01-01;Memorando 2031/2016 - IPL 41/2015;mguser20;TPvsULF;550131.012384147/2009-55
02.2016.01.SRMG.01923-004-01-01;IPL 0556/2015-4-SR-DPF-MG;mguser17;LTvsULF
02.2016.01.SRMG.01923-003-01-01;IPL 0556/2015-4-SR-DPF-MG;mguser17;LTvsULF
02.2016.01.SRMG.01923-002-01-01;IPL 0556/2015-4-SR-DPF-MG;mguser17;LTvsULF
02.2016.01.SRMG.01924-001-01-01;memo 2229/2016;null
02.2016.01.SRMG.01923-005-01-01;IPL 0556/2015-4-SR-DPF-MG;mguser17;LTvsULF
02.2016.01.SRMG.01924-002-01-01;memo 2229/2016;null
02.2016.01.SRMG.01925-006-01-01;null;mguser17;LTvsULF
02.2016.01.SRMG.01925-002-01-01;null;mguser17;LTvsULF
02.2016.01.SRMG.01925-010-01-01;null;null
02.2016.01.SRMG.01925-005-01-01;null;mguser17;LTvsULF
02.2016.01.SRMG.01925-003-01-01;null;mguser17;LTvsULF
02.2016.01.SRMG.01925-004-01-01;null;mguser17;LTvsULF
02.2016.01.SRMG.01925-009-01-01;null;null
02.2016.01.SRMG.01928-001-01-01;Pericia em chupa cabra pescador,  Ag. CAIXA Av Mario Werneck, 1200, Belo Horizonte Laudo 205/16-GID/;null
02.2016.01.SRMG.01927-003-01-01;Perícia veículo kangoo correios, placas OLO-8147. Laudo 203/16 GID/SR/DPF/MG.;null
02.2016.01.SRMG.01927-001-01-01;Perícia veículo kangoo correios, placas OLO-8147. Laudo 203/16 GID/SR/DPF/MG.;null
02.2016.01.SRMG.01927-001-02-01;Perícia veículo kangoo correios, placas OLO-8147. Laudo 203/16 GID/SR/DPF/MG.;null
02.2016.01.SRMG.01927-002-01-01;Perícia veículo kangoo correios, placas OLO-8147. Laudo 203/16 GID/SR/DPF/MG.;null
02.2016.01.SRMG.01929-001-01-01;Perícia CAIXA ag Luxemburgo, BH Laudo 204/16 - IPL 0643/2016 srdpfmg Pericia em chupa cabra pescador;null
02.2016.01.SRMG.01926-004-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;null
02.2016.01.SRMG.01926-003-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;mguser03;TPvsULF;550131.010114855/2016-71
02.2016.01.SRMG.01926-001-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;mguser03;TPvsULF;550131.010114855/2016-71
02.2016.01.SRMG.01926-005-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;mguser03;TPvsULF;550131.010114855/2016-71
02.2016.01.SRMG.01931-001-01-01;Memorando 576/2016 IPL 522/2012-DPF/GVS/MG  Laudo 211/2016 GID/SR/MG PPF Luciana Brito;mguser40;TPvsULF;550227.031564842/2013-24
02.2016.01.SRMG.01926-006-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;mguser03;TPvsULF;550131.010114855/2016-71
02.2016.01.SRMG.01926-002-01-01;laudo 199-16 GID/SR/MG, ASSALTO VEÍCULO CORREIOS MEMO 2401/2016 - IPL 0627/2016;mguser03;TPvsULF;550131.010114855/2016-71
02.2016.01.SRMG.01930-001-01-01;LAUDO 174/2016 Veiculo Correios placa PFV3278;null
02.2016.01.SRMG.01934-001-01-01;IPL 1532/2014-4;null
02.2016.01.SRMG.01932-004-01-01;Fragmentos revelados por PPF de Juiz de Fora em assalto a correios de Machado/MG e enviado para inse;mguser16;LTvsULF;02.2016.01.SRMG.02073
02.2016.01.SRMG.01932-003-01-01;Fragmentos revelados por PPF de Juiz de Fora em assalto a correios de Machado/MG e enviado para inse;null
02.2016.01.SRMG.01932-002-01-01;Fragmentos revelados por PPF de Juiz de Fora em assalto a correios de Machado/MG e enviado para inse;mguser16;LTvsULF;02.2016.01.SRMG.02073
02.2016.01.SRMG.01932-001-01-01;Fragmentos revelados por PPF de Juiz de Fora em assalto a correios de Machado/MG e enviado para inse;null
02.2016.01.SRMG.01933-005-01-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01933-003-01-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01933-002-01-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01933-001-01-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01933-001-02-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01933-001-03-01;ipl 1532/2014-4;null
02.2016.01.SRMG.01935-001-01-01;Memorando 1995/2016 IPL 559/2015-4 SR/DPF/MG;mguser37;LTvsULF;02.2014.01.SRMG.01284
02.2016.01.SRMG.01935-002-01-01;Memorando 1995/2016 IPL 559/2015-4 SR/DPF/MG;mguser37;LTvsULF;02.2014.01.SRMG.01284
02.2016.01.SRMG.01936-001-01-01;Impressão digital revelada no objeto de nº 1, recolhido na CEF, em incidência de furto de computador;null
02.2016.01.SRMG.01937-001-01-01;Memorando 2443-16 IPL 0641-16-4 SR/DPF/MG. Laudo 206-16 GID/DREX/DPF/MG;mguser35;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01940-002-01-01;Solicitação de inclusão no AFIS como caso criminal do polegar direito constante em planilha em nome;mguser40;TPvsULF;550131.010114852/2016-36
02.2016.01.SRMG.01940-001-01-01;Solicitação de inclusão no AFIS como caso criminal do polegar direito constante em planilha em nome;mguser40;TPvsULF;550131.010114852/2016-36
02.2016.01.SRMG.01938-001-01-01;Fragmento localizado no painel dianteiro de um FIAT STRADA branco usado durante explosão de caixa el;mguser16;TPvsULF;550131.012335482/2017-31
02.2016.01.SRMG.01939-001-01-01;IPL 124/16 DPF/GVS/MG, MEMO 655/16, LAUDO 233 GID/SR/MG;mguser39;TPvsULF;550131.010365403/2013-01
02.2016.01.SRMG.01942-001-01-01;LAUDO 202/2016 GID/SR/MG MEMO 629/16 IPL 57/16 DPF/GVS/MG Fragmentos revelados em embalagem plástica;null
02.2016.01.SRMG.01943-001-01-01;Laudo complementar ao laudo 238-15;null
02.2016.01.SRMG.01942-002-01-01;LAUDO 202/2016 GID/SR/MG MEMO 629/16 IPL 57/16 DPF/GVS/MG Fragmentos revelados em embalagem plástica;null
02.2016.01.SRMG.01943-002-01-01;Laudo complementar ao laudo 238-15;null
02.2016.01.SRMG.01943-002-02-01;Laudo complementar ao laudo 238-15;null
02.2016.01.SRMG.01944-001-01-01;frag de roubo veic correios IPL 1279/15;null
02.2016.01.SRMG.01944-001-02-01;frag de roubo veic correios IPL 1279/15;null
02.2016.01.SRMG.01944-001-03-01;frag de roubo veic correios IPL 1279/15;null
02.2016.01.SRMG.01944-001-04-01;frag de roubo veic correios IPL 1279/15;null
02.2016.01.SRMG.01944-001-05-01;frag de roubo veic correios IPL 1279/15;mguser16;TPvsULF;550131.011885867/2016-72
02.2016.01.SRMG.01944-001-06-01;frag de roubo veic correios IPL 1279/15;mguser16;TPvsULF;550131.011885867/2016-72
02.2016.01.SRMG.01945-001-01-01;Laudo 226/16 - GID/SR/MG. Disp pescador instalado em terminal de CEF, ag 21 de abril, na data de 09/;mguser08;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01945-002-01-01;Laudo 226/16 - GID/SR/MG. Disp pescador instalado em terminal de CEF, ag 21 de abril, na data de 09/;mguser08;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01941-006-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-003-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-005-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-007-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-004-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-001-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01941-002-01-01;Memo 2554/16 SR DPF MG, ASSALTO AOS CORREIOS DE SAO GONCALO DO RIO PRETO;null
02.2016.01.SRMG.01951-002-01-01;Material apreendido pela PMMG para reter cédula em caixa de auto atendimento "pescador" na CEF(BO nº;null
02.2016.01.SRMG.01951-003-01-01;Material apreendido pela PMMG para reter cédula em caixa de auto atendimento "pescador" na CEF(BO nº;mguser16;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01951-001-01-01;Material apreendido pela PMMG para reter cédula em caixa de auto atendimento "pescador" na CEF(BO nº;null
02.2016.01.SRMG.01952-001-01-01;Memorando 2446/16 IPL 640/2016-4 SR/DPF/MG. Laudo 207-16 GID/DREX/SR/DPF/MG. Pescador na CEF situada;null
02.2016.01.SRMG.01952-002-01-01;Memorando 2446/16 IPL 640/2016-4 SR/DPF/MG. Laudo 207-16 GID/DREX/SR/DPF/MG. Pescador na CEF situada;mguser35;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01953-001-01-01;Laudo 222/16 GID/SR/DPF/MG. Disp pescador instalado na CEF-ag ALTEROSAS em 09/04/16.;mguser08;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01946-003-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2015.01.SRMG.01535
02.2016.01.SRMG.01956-001-01-01;Memorando 2886/2016 IPL 796/2016-4 SR/DPF/MG. Material arrecadado nos Correios da Rua Viamão, 400, P;null
02.2016.01.SRMG.01946-004-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2013.01.SRMG.01059
02.2016.01.SRMG.01946-002-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;null
02.2016.01.SRMG.01946-001-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2013.01.SRMG.01064
02.2016.01.SRMG.01946-005-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2013.01.SRMG.01058
02.2016.01.SRMG.01946-006-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2013.01.SRMG.01057
02.2016.01.SRMG.01946-007-01-01;laudo 238/2016 GID/MG na intrução do IPL 0806/2016 SR/DPF/MG;mguser36;LTvsULF;02.2013.01.SRMG.01029
02.2016.01.SRMG.01954-002-01-01;ROUBA A CAMINHAO DOS CORREIOS AVP3176, OCORRIDO NA BR 040 SENTIDO BH.;null
02.2016.01.SRMG.01954-003-01-01;ROUBA A CAMINHAO DOS CORREIOS AVP3176, OCORRIDO NA BR 040 SENTIDO BH.;null
02.2016.01.SRMG.01954-001-01-01;ROUBA A CAMINHAO DOS CORREIOS AVP3176, OCORRIDO NA BR 040 SENTIDO BH.;null
02.2016.01.SRMG.01954-004-01-01;ROUBA A CAMINHAO DOS CORREIOS AVP3176, OCORRIDO NA BR 040 SENTIDO BH.;null
02.2016.01.SRMG.01957-001-01-01;digital enviada pelo PPF TAVEIRA DE URA/DPF/MG;mguser46;TPvsULF;550131.013385248/2020-49
02.2016.01.SRMG.01960-001-01-01;memo 1903/2016 - DELEFAZ/SR/DPF/MG IPL 2380/2014 - SR DPF MG;null
02.2016.01.SRMG.01962-001-01-01;laudo 224 pescador caixa economica federal  av sinfonio brochado;null
02.2016.01.SRMG.01964-001-01-01;IPL 81/2015 DPF/DVS/MG, RG EM NOME DE RUBENS RIBEIRO DA COSTA JUNIOR PARA PESQUISA. ENVIADO PELO SIG;null
02.2016.01.SRMG.01959-002-01-01;LAUDO 223/16 - Perícia em "pescador" na CEF - ag Renascença, em 09/04/2016.;mguser08;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01959-001-01-01;LAUDO 223/16 - Perícia em "pescador" na CEF - ag Renascença, em 09/04/2016.;null
02.2016.01.SRMG.01961-001-01-01;Memorando 2446/16 SR/DPF/MG, IPL 0640/16-4 SR/DPF/MG. Laudo 208/2016 SR/DPF/MG. "Chupa cabra pescado;mguser35;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01955-013-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-012-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-015-02-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01963-001-01-01;laudo 225/16 dispositivo pescador CEF AV VAZ DE MELO;null
02.2016.01.SRMG.01955-009-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-010-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-003-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-014-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-001-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-016-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01955-011-01-01;Fragmentos revelados em local e objetos recolhidos na casa do EPF Tarcísio, furtada, Laudo 246-16 -;null
02.2016.01.SRMG.01965-001-01-01;laudo 286-16 pescador cef av mario wernek;csuser02;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01966-001-01-01;laudo 291/16 AV DO CONTORNO 6500 GOLPE PESCADOR;null
02.2016.01.SRMG.01967-001-01-01;veiculo dos correios FIAT FIORINO HNW1560, LAUDO 283/16;null
02.2016.01.SRMG.01969-001-01-01;Memorando nº 2794/2016 IPL 1921/2015;mguser20;LTvsULF;02.2017.01.SRMG.02544
02.2016.01.SRMG.01970-001-01-01;Impressão em CI - Laudo 299/16 SR/DPF/MG;mguser40;LTvsULF;02.2014.01.SRMG.01230
02.2016.01.SRMG.01958-003-01-01;Roubo a agencia do ECT em Ribeirao das Neves/MG, Laudo 244/16;null
02.2016.01.SRMG.01958-002-01-01;Roubo a agencia do ECT em Ribeirao das Neves/MG, Laudo 244/16;null
02.2016.01.SRMG.01972-001-01-01;Memorando 3285/2016 IPL 0882/2016-4 SR/DPF/MG. Laudo 293/2016 GID/DPF/SR/MG. Veículo Correios HNE 13;null
02.2016.01.SRMG.01958-001-01-01;Roubo a agencia do ECT em Ribeirao das Neves/MG, Laudo 244/16;null
02.2016.01.SRMG.01958-004-01-01;Roubo a agencia do ECT em Ribeirao das Neves/MG, Laudo 244/16;null
02.2016.01.SRMG.01971-001-01-01;laudo 303-16 golpe pescador av cristiano machdo 765;null
02.2016.01.SRMG.01971-002-01-01;laudo 303-16 golpe pescador av cristiano machdo 765;mguser16;TPvsULF;550161.150685405/2009-02
02.2016.01.SRMG.01973-001-01-01;laudo 305/16. golpe pescador rua julio pereira da silva, 86, cidade nova;null
02.2016.01.SRMG.01977-001-01-01;Laudo 309/2016 GID/DREX/SR/DPF/MG;mguser36;LTvsULF;02.2015.01.SRMG.01598
02.2016.01.SRMG.01988-003-01-01;LAUDO 319-16 ASSALTO CORREIOS;null
02.2016.01.SRMG.01974-001-01-01;LAUDO 306/16 GOLPE PESCADOR RUA SILFONIO BROCHADO, 645;null
02.2016.01.SRMG.01976-001-01-01;Joaquim da Silva Composição do Grupo e Renda Familiar do Idoso. Documento presente no laudo 37-2016;mguser46;TPvsULF;550131.013385248/2020-49
02.2016.01.SRMG.01975-001-01-01;Memorando 3190/2016 IPL 870/16 Laudo 284/16 GID/MG. Impressão em material apreendido "pescador"na CE;null
02.2016.01.SRMG.01975-002-01-01;Memorando 3190/2016 IPL 870/16 Laudo 284/16 GID/MG. Impressão em material apreendido "pescador"na CE;null
02.2016.01.SRMG.01978-001-01-01;Laudo  304/2016 GID/DREX/DR/DPF/MG;mguser36;LTvsULF;02.2016.01.SRMG.01877
02.2016.01.SRMG.01979-003-01-01;Demanda PPF Luciana Cambraia Juiz de Fora, furto na Faculdade de Comunicação Juiz Fora;null
02.2016.01.SRMG.01980-004-01-01;Expediente 1012 de Juiz de Fora/MG rag Disp ATM CEF Av RBr JFMG -;null
02.2016.01.SRMG.01979-002-01-01;Demanda PPF Luciana Cambraia Juiz de Fora, furto na Faculdade de Comunicação Juiz Fora;null
02.2016.01.SRMG.01980-001-01-01;Expediente 1012 de Juiz de Fora/MG rag Disp ATM CEF Av RBr JFMG -;null
